application,law,repetition,period,operation,full_support,E_failure_excluded,E_lower_count,E_lower_exact,E_point_attempts,E_point_fraction,E_success_excluded,E_upper_count,E_upper_exact,E_width,R_failure_excluded,R_lower_count,R_lower_exact,R_minus_E_lower_count,R_minus_E_lower_exact,R_minus_E_point_attempts,R_minus_E_point_fraction,R_minus_E_upper_count,R_minus_E_upper_exact,R_minus_E_width,R_point_attempts,R_point_fraction,R_success_excluded,R_upper_count,R_upper_exact,R_width,attempts,equivalent_for_all_states,hidden_native_coordinates,information,known_native_coordinates,mechanism,missing_fraction,revealed_native_coordinates,same_R_routes_qualified,same_marginal_bounds_but_possible_difference,R_and_K_difference_not_determined,R_fixed_true_K_unknown,event_difference_undecided
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,505,101/240,505,0.42083333333333334,0,1200,1,0.5791666666666667,0,505,101/240,0,0,1200,1.0,0,0,0.0,505,0.42083333333333334,0,1200,1,0.5791666666666667,1200,1200,900,none,3600,uniform_coordinates,0.25,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,505,101/240,505,0.42083333333333334,0,1200,1,0.5791666666666667,0,505,101/240,0,0,1200,1.0,0,0,0.0,505,0.42083333333333334,0,1200,1,0.5791666666666667,1200,1200,900,selection_and_admission,3600,uniform_coordinates,0.25,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,676,169/300,676,0.5633333333333334,0,1200,1,0.43666666666666665,0,676,169/300,0,0,1200,1.0,0,0,0.0,676,0.5633333333333334,0,1200,1,0.43666666666666665,1200,1200,900,entry_result,3600,uniform_coordinates,0.25,292,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,908,227/300,908,0.7566666666666667,0,1200,1,0.24333333333333335,0,908,227/300,0,0,1200,1.0,0,0,0.0,908,0.7566666666666667,0,1200,1,0.24333333333333335,1200,1200,900,required_completions,3600,uniform_coordinates,0.25,608,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,900,all_native,3600,uniform_coordinates,0.25,900,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,164,41/300,164,0.13666666666666666,0,1200,1,0.8633333333333333,0,164,41/300,0,0,1200,1.0,0,0,0.0,164,0.13666666666666666,0,1200,1,0.8633333333333333,1200,1200,1800,none,3600,uniform_coordinates,0.5,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,164,41/300,164,0.13666666666666666,0,1200,1,0.8633333333333333,0,164,41/300,0,0,1200,1.0,0,0,0.0,164,0.13666666666666666,0,1200,1,0.8633333333333333,1200,1200,1800,selection_and_admission,3600,uniform_coordinates,0.5,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,308,77/300,308,0.25666666666666665,0,1200,1,0.7433333333333333,0,308,77/300,0,0,1200,1.0,0,0,0.0,308,0.25666666666666665,0,1200,1,0.7433333333333333,1200,1200,1800,entry_result,3600,uniform_coordinates,0.5,602,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,598,299/600,598,0.49833333333333335,0,1200,1,0.5016666666666667,0,598,299/600,0,0,1200,1.0,0,0,0.0,598,0.49833333333333335,0,1200,1,0.5016666666666667,1200,1200,1800,required_completions,3600,uniform_coordinates,0.5,1198,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,1800,all_native,3600,uniform_coordinates,0.5,1800,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,20,1/60,20,0.016666666666666666,0,1200,1,0.9833333333333333,0,20,1/60,0,0,1200,1.0,0,0,0.0,20,0.016666666666666666,0,1200,1,0.9833333333333333,1200,1200,2700,none,3600,uniform_coordinates,0.75,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,20,1/60,20,0.016666666666666666,0,1200,1,0.9833333333333333,0,20,1/60,0,0,1200,1.0,0,0,0.0,20,0.016666666666666666,0,1200,1,0.9833333333333333,1200,1200,2700,selection_and_admission,3600,uniform_coordinates,0.75,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,82,41/600,82,0.06833333333333333,0,1200,1,0.9316666666666666,0,82,41/600,0,0,1200,1.0,0,0,0.0,82,0.06833333333333333,0,1200,1,0.9316666666666666,1200,1200,2700,entry_result,3600,uniform_coordinates,0.75,902,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,298,149/600,298,0.24833333333333332,0,1200,1,0.7516666666666667,0,298,149/600,0,0,1200,1.0,0,0,0.0,298,0.24833333333333332,0,1200,1,0.7516666666666667,1200,1200,2700,required_completions,3600,uniform_coordinates,0.75,1798,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,2700,all_native,3600,uniform_coordinates,0.75,2700,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,none,3600,uniform_coordinates,1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,selection_and_admission,3600,uniform_coordinates,1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,entry_result,3600,uniform_coordinates,1,1200,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,required_completions,3600,uniform_coordinates,1,2400,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,3600,all_native,3600,uniform_coordinates,1,3600,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,none,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,selection_and_admission,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,entry_result,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,required_completions,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,all_native,3600,native_failure_associated_coordinates,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,871,871/1200,871,0.7258333333333333,0,1200,1,0.27416666666666667,0,871,871/1200,0,0,1200,1.0,0,0,0.0,871,0.7258333333333333,0,1200,1,0.27416666666666667,1200,1200,360,none,3600,native_failure_associated_coordinates,0.1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,871,871/1200,871,0.7258333333333333,0,1200,1,0.27416666666666667,0,871,871/1200,0,0,1200,1.0,0,0,0.0,871,0.7258333333333333,0,1200,1,0.27416666666666667,1200,1200,360,selection_and_admission,3600,native_failure_associated_coordinates,0.1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,973,973/1200,973,0.8108333333333333,0,1200,1,0.18916666666666668,0,973,973/1200,0,0,1200,1.0,0,0,0.0,973,0.8108333333333333,0,1200,1,0.18916666666666668,1200,1200,360,entry_result,3600,native_failure_associated_coordinates,0.1,121,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1079,1079/1200,1079,0.8991666666666667,0,1200,1,0.10083333333333333,0,1079,1079/1200,0,0,1200,1.0,0,0,0.0,1079,0.8991666666666667,0,1200,1,0.10083333333333333,1200,1200,360,required_completions,3600,native_failure_associated_coordinates,0.1,239,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,360,all_native,3600,native_failure_associated_coordinates,0.1,360,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,505,101/240,505,0.42083333333333334,0,1200,1,0.5791666666666667,0,505,101/240,0,0,1200,1.0,0,0,0.0,505,0.42083333333333334,0,1200,1,0.5791666666666667,1200,1200,900,none,3600,native_failure_associated_coordinates,0.25,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,505,101/240,505,0.42083333333333334,0,1200,1,0.5791666666666667,0,505,101/240,0,0,1200,1.0,0,0,0.0,505,0.42083333333333334,0,1200,1,0.5791666666666667,1200,1200,900,selection_and_admission,3600,native_failure_associated_coordinates,0.25,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,676,169/300,676,0.5633333333333334,0,1200,1,0.43666666666666665,0,676,169/300,0,0,1200,1.0,0,0,0.0,676,0.5633333333333334,0,1200,1,0.43666666666666665,1200,1200,900,entry_result,3600,native_failure_associated_coordinates,0.25,292,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,908,227/300,908,0.7566666666666667,0,1200,1,0.24333333333333335,0,908,227/300,0,0,1200,1.0,0,0,0.0,908,0.7566666666666667,0,1200,1,0.24333333333333335,1200,1200,900,required_completions,3600,native_failure_associated_coordinates,0.25,608,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,900,all_native,3600,native_failure_associated_coordinates,0.25,900,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,164,41/300,164,0.13666666666666666,0,1200,1,0.8633333333333333,0,164,41/300,0,0,1200,1.0,0,0,0.0,164,0.13666666666666666,0,1200,1,0.8633333333333333,1200,1200,1800,none,3600,native_failure_associated_coordinates,0.5,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,164,41/300,164,0.13666666666666666,0,1200,1,0.8633333333333333,0,164,41/300,0,0,1200,1.0,0,0,0.0,164,0.13666666666666666,0,1200,1,0.8633333333333333,1200,1200,1800,selection_and_admission,3600,native_failure_associated_coordinates,0.5,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,308,77/300,308,0.25666666666666665,0,1200,1,0.7433333333333333,0,308,77/300,0,0,1200,1.0,0,0,0.0,308,0.25666666666666665,0,1200,1,0.7433333333333333,1200,1200,1800,entry_result,3600,native_failure_associated_coordinates,0.5,602,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,598,299/600,598,0.49833333333333335,0,1200,1,0.5016666666666667,0,598,299/600,0,0,1200,1.0,0,0,0.0,598,0.49833333333333335,0,1200,1,0.5016666666666667,1200,1200,1800,required_completions,3600,native_failure_associated_coordinates,0.5,1198,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,1800,all_native,3600,native_failure_associated_coordinates,0.5,1800,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,20,1/60,20,0.016666666666666666,0,1200,1,0.9833333333333333,0,20,1/60,0,0,1200,1.0,0,0,0.0,20,0.016666666666666666,0,1200,1,0.9833333333333333,1200,1200,2700,none,3600,native_failure_associated_coordinates,0.75,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,20,1/60,20,0.016666666666666666,0,1200,1,0.9833333333333333,0,20,1/60,0,0,1200,1.0,0,0,0.0,20,0.016666666666666666,0,1200,1,0.9833333333333333,1200,1200,2700,selection_and_admission,3600,native_failure_associated_coordinates,0.75,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,82,41/600,82,0.06833333333333333,0,1200,1,0.9316666666666666,0,82,41/600,0,0,1200,1.0,0,0,0.0,82,0.06833333333333333,0,1200,1,0.9316666666666666,1200,1200,2700,entry_result,3600,native_failure_associated_coordinates,0.75,902,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,298,149/600,298,0.24833333333333332,0,1200,1,0.7516666666666667,0,298,149/600,0,0,1200,1.0,0,0,0.0,298,0.24833333333333332,0,1200,1,0.7516666666666667,1200,1200,2700,required_completions,3600,native_failure_associated_coordinates,0.75,1798,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,2700,all_native,3600,native_failure_associated_coordinates,0.75,2700,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,none,3600,native_failure_associated_coordinates,1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,selection_and_admission,3600,native_failure_associated_coordinates,1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,entry_result,3600,native_failure_associated_coordinates,1,1200,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,required_completions,3600,native_failure_associated_coordinates,1,2400,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,3600,all_native,3600,native_failure_associated_coordinates,1,3600,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,none,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,selection_and_admission,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,entry_result,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,required_completions,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,0,all_native,3600,whole_native_attempt,0,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1080,9/10,1080,0.9,0,1200,1,0.1,0,1080,9/10,0,0,1200,1.0,0,0,0.0,1080,0.9,0,1200,1,0.1,1200,1200,360,none,3600,whole_native_attempt,0.1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1080,9/10,1080,0.9,0,1200,1,0.1,0,1080,9/10,0,0,1200,1.0,0,0,0.0,1080,0.9,0,1200,1,0.1,1200,1200,360,selection_and_admission,3600,whole_native_attempt,0.1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1080,9/10,1080,0.9,0,1200,1,0.1,0,1080,9/10,0,0,1200,1.0,0,0,0.0,1080,0.9,0,1200,1,0.1,1200,1200,360,entry_result,3600,whole_native_attempt,0.1,120,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1080,9/10,1080,0.9,0,1200,1,0.1,0,1080,9/10,0,0,1200,1.0,0,0,0.0,1080,0.9,0,1200,1,0.1,1200,1200,360,required_completions,3600,whole_native_attempt,0.1,240,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,360,all_native,3600,whole_native_attempt,0.1,360,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,900,3/4,900,0.75,0,1200,1,0.25,0,900,3/4,0,0,1200,1.0,0,0,0.0,900,0.75,0,1200,1,0.25,1200,1200,900,none,3600,whole_native_attempt,0.25,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,900,3/4,900,0.75,0,1200,1,0.25,0,900,3/4,0,0,1200,1.0,0,0,0.0,900,0.75,0,1200,1,0.25,1200,1200,900,selection_and_admission,3600,whole_native_attempt,0.25,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,900,3/4,900,0.75,0,1200,1,0.25,0,900,3/4,0,0,1200,1.0,0,0,0.0,900,0.75,0,1200,1,0.25,1200,1200,900,entry_result,3600,whole_native_attempt,0.25,300,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,900,3/4,900,0.75,0,1200,1,0.25,0,900,3/4,0,0,1200,1.0,0,0,0.0,900,0.75,0,1200,1,0.25,1200,1200,900,required_completions,3600,whole_native_attempt,0.25,600,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,900,all_native,3600,whole_native_attempt,0.25,900,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,600,1/2,600,0.5,0,1200,1,0.5,0,600,1/2,0,0,1200,1.0,0,0,0.0,600,0.5,0,1200,1,0.5,1200,1200,1800,none,3600,whole_native_attempt,0.5,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,600,1/2,600,0.5,0,1200,1,0.5,0,600,1/2,0,0,1200,1.0,0,0,0.0,600,0.5,0,1200,1,0.5,1200,1200,1800,selection_and_admission,3600,whole_native_attempt,0.5,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,600,1/2,600,0.5,0,1200,1,0.5,0,600,1/2,0,0,1200,1.0,0,0,0.0,600,0.5,0,1200,1,0.5,1200,1200,1800,entry_result,3600,whole_native_attempt,0.5,600,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,600,1/2,600,0.5,0,1200,1,0.5,0,600,1/2,0,0,1200,1.0,0,0,0.0,600,0.5,0,1200,1,0.5,1200,1200,1800,required_completions,3600,whole_native_attempt,0.5,1200,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,1800,all_native,3600,whole_native_attempt,0.5,1800,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,300,1/4,300,0.25,0,1200,1,0.75,0,300,1/4,0,0,1200,1.0,0,0,0.0,300,0.25,0,1200,1,0.75,1200,1200,2700,none,3600,whole_native_attempt,0.75,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,300,1/4,300,0.25,0,1200,1,0.75,0,300,1/4,0,0,1200,1.0,0,0,0.0,300,0.25,0,1200,1,0.75,1200,1200,2700,selection_and_admission,3600,whole_native_attempt,0.75,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,300,1/4,300,0.25,0,1200,1,0.75,0,300,1/4,0,0,1200,1.0,0,0,0.0,300,0.25,0,1200,1,0.75,1200,1200,2700,entry_result,3600,whole_native_attempt,0.75,900,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,300,1/4,300,0.25,0,1200,1,0.75,0,300,1/4,0,0,1200,1.0,0,0,0.0,300,0.25,0,1200,1,0.75,1200,1200,2700,required_completions,3600,whole_native_attempt,0.75,1800,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,1200,1,1200,1.0,0,1200,1,0.0,0,1200,1,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1200,1,0.0,1200,1200,2700,all_native,3600,whole_native_attempt,0.75,2700,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,none,3600,whole_native_attempt,1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,selection_and_admission,3600,whole_native_attempt,1,0,True,0,,,
deathstarbench_social_network,NC,2,test,read_home_timeline,True,0,0,0,0,0.0,0,1200,1,1.0,0,0,0,0,0,1200,1.0,0,0,0.0,0,0.0,0,1200,1,1.0,1200,1200,3600,entry_result,3600,whole_native_attempt,1,1200,True,0,,,
