application,campaign_id,evaluator_reason,evaluator_status,forecast,law,method,metrics,operation,placement,repetition
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX_inclusive,,owner_details_with_visits,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gstar,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,GID,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gselected,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_deadline,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_selection,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_completion,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G0,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,B0,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX_inclusive,,create_visit,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gstar,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,GID,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gselected,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_deadline,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_selection,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_completion,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G0,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,B0,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX_inclusive,,list_vets,split,8
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gstar,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,GID,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gselected,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_deadline,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_selection,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_completion,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G0,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,B0,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX_inclusive,,list_owners,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gstar,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,GID,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gselected,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_deadline,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_selection,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_completion,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G0,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,B0,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX_inclusive,,owner_details_with_visits,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gstar,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,GID,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gselected,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_deadline,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_selection,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_completion,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G0,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,B0,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX_inclusive,,create_visit,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gstar,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,GID,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,Gselected,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_deadline,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_selection,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G_without_completion,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,G0,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,B0,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/N/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",N,PMX_inclusive,,list_vets,split,9
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gstar,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,GID,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gselected,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_deadline,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_selection,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_completion,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G0,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,B0,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,PMX,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,PMX_inclusive,,list_owners,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gstar,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,GID,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gselected,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_deadline,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_selection,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_completion,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G0,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,B0,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,PMX,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,PMX_inclusive,,owner_details_with_visits,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gstar,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,GID,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gselected,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_deadline,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_selection,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_completion,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G0,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,B0,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,PMX,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,PMX_inclusive,,create_visit,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gstar,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,GID,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gselected,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_deadline,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_selection,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_completion,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G0,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,B0,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,PMX,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/0,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,PMX_inclusive,,list_vets,split,0
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/1,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gstar,,list_owners,split,1
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/1,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,GID,,list_owners,split,1
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/1,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,Gselected,,list_owners,split,1
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/1,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_deadline,,list_owners,split,1
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/1,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_selection,,list_owners,split,1
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/1,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G_without_completion,,list_owners,split,1
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/1,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,G0,,list_owners,split,1
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/1,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,B0,,list_owners,split,1
spring_petclinic_microservices,v3-main-771601/spring_petclinic_microservices/split/NC/1,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",NC,PMX,,list_owners,split,1
